source,target
16076032,1.63888E+18
16076032,1.43063E+18
16076032,1.57837E+18
16076032,1.61857E+18
16076032,9.454E+17
16076032,1.22005E+18
16076032,1.63887E+18
16076032,1.63888E+18
16076032,1.63887E+18
16076032,1.62656E+18
16076032,1.586E+18
16076032,1.63858E+18
16076032,1.58607E+18
16076032,9.12934E+17
16076032,1.63887E+18
16076032,88935344
16076032,1.63798E+18
16076032,1.63887E+18
16076032,1.59796E+18
16076032,398364431
16076032,24595471
16076032,1.5951E+18
16076032,8.77577E+17
16076032,593901570
16076032,1.5114E+18
16076032,363400380
16076032,1.63706E+18
16076032,9.70694E+17
16076032,1.63886E+18
16076032,1.58886E+18
16076032,29681985
16076032,1634407531
16076032,1.58716E+18
16076032,29895722
16076032,1.47734E+18
16076032,1.63496E+18
16076032,7.31278E+17
16076032,1.48324E+18
16076032,225067627
16076032,1.51931E+18
16076032,338127667
16076032,1.63885E+18
16076032,1.39437E+18
16076032,1.25137E+18
16076032,270156672
16076032,1.49091E+18
16076032,1092205741
16076032,1.54077E+18
16076032,1.05234E+18
16076032,1.56201E+18
16076032,1.48752E+18
16076032,1.6385E+18
16076032,1.56109E+18
16076032,1.60481E+18
16076032,1.63874E+18
16076032,1.63884E+18
16076032,1.63884E+18
16076032,1.63884E+18
16076032,511937852
16076032,2748861413
16076032,1.59732E+18
16076032,1.15862E+18
16076032,1.52196E+18
16076032,1.63883E+18
16076032,1.24413E+18
16076032,8.92494E+17
16076032,1.63883E+18
16076032,390976791
16076032,1.21474E+18
16076032,1.6283E+18
16076032,1.60517E+18
16076032,1.60391E+18
16076032,1.63745E+18
16076032,1.5914E+18
16076032,1.60191E+18
16076032,1.51597E+18
16076032,1.63005E+18
16076032,1.58167E+18
16076032,1.45871E+18
16076032,1.57891E+18
16076032,1.5963E+18
16076032,1.63376E+18
16076032,1.61597E+18
16076032,565323317
16076032,1.63878E+18
16076032,2837795070
16076032,1.3115E+18
16076032,1.25813E+18
16076032,95352874
16076032,1.62124E+18
16076032,1.46881E+18
16076032,3353425414
16076032,1.6388E+18
16076032,1.63879E+18
16076032,540290029
16076032,8.39664E+17
16076032,8526722
16076032,1.57145E+18
16076032,1.63879E+18
16076032,1.32228E+18
16076032,1.47532E+18
16076032,1.63878E+18
16076032,115393565
16076032,1.59741E+18
16076032,1.4095E+18
16076032,1.58695E+18
16076032,8.69547E+17
16076032,1.43767E+18
16076032,1.63841E+18
16076032,1.63877E+18
16076032,1.54195E+18
16076032,145856330
16076032,1.59732E+18
16076032,240005607
16076032,1.63877E+18
16076032,1.63877E+18
16076032,1.63842E+18
16076032,1.63877E+18
16076032,1.63877E+18
16076032,16514221
16076032,1.59565E+18
16076032,1.38959E+18
16076032,1.63877E+18
16076032,1.61561E+18
16076032,420051611
16076032,465233403
16076032,408851811
16076032,289116580
16076032,1.62186E+18
16076032,1.58716E+18
16076032,838643324
16076032,1.63876E+18
16076032,50896223
16076032,1.63746E+18
16076032,1.5882E+18
16076032,1.63465E+18
16076032,1.44919E+18
16076032,1.09137E+18
16076032,1.52087E+18
16076032,2382859327
16076032,1.50773E+18
16076032,1.10679E+18
16076032,1.63875E+18
16076032,1.63756E+18
16076032,90484075
16076032,185006664
16076032,1.63866E+18
16076032,142950216
16076032,1.6152E+18
16076032,1.13999E+18
16076032,459661885
16076032,69657378
16076032,9.28465E+17
16076032,1.4279E+18
16076032,1.39784E+18
16076032,1.63874E+18
16076032,1.586E+18
16076032,1.54525E+18
16076032,1.63825E+18
16076032,1.63798E+18
16076032,723268958
16076032,1.35466E+18
16076032,1.31869E+18
16076032,1.03963E+18
16076032,1.34593E+18
16076032,1.54806E+18
16076032,2245754321
16076032,1.63368E+18
16076032,1.63872E+18
16076032,1.63473E+18
16076032,1.63873E+18
16076032,384503238
16076032,1.63653E+18
16076032,1.63865E+18
16076032,1.63873E+18
16076032,18653680
16076032,2329518636
16076032,1.63836E+18
16076032,1.52131E+18
16076032,44835037
16076032,1.02906E+18
16076032,1.34912E+18
16076032,230877549
16076032,1.27266E+18
16076032,1.26759E+18
16076032,1.08971E+18
16076032,7.74531E+17
16076032,1.55079E+18
16076032,1.16317E+18
16076032,1.63872E+18
16076032,1.39466E+18
16076032,1.63715E+18
16076032,1.63871E+18
16076032,1.49765E+18
16076032,1.63871E+18
16076032,1.48603E+18
16076032,236242367
16076032,92535694
16076032,7.23591E+17
16076032,1.62129E+18
16076032,1.58288E+18
16076032,1.63869E+18
16076032,1.63871E+18
16076032,1.43833E+18
16076032,1.63622E+18
16076032,1.63871E+18
16076032,80954645
16076032,481528895
16076032,145742736
16076032,1.63834E+18
16076032,4305744434
16076032,1.07676E+18
16076032,1.51943E+18
16076032,1.62798E+18
16076032,1.57076E+18
16076032,1.6387E+18
16076032,1057976720
16076032,1.6387E+18
16076032,1.62241E+18
16076032,1.51752E+18
16076032,1.58544E+18
16076032,1.63869E+18
16076032,1.63866E+18
16076032,1.57487E+18
16076032,1.63003E+18
16076032,1.63868E+18
16076032,439437935
16076032,1.60281E+18
16076032,1.47865E+18
16076032,1.63749E+18
16076032,1.62951E+18
16076032,998485656
16076032,1.63869E+18
16076032,1.63868E+18
16076032,3698257814
16076032,27018296
16076032,1.25551E+18
16076032,1.59584E+18
16076032,1.14904E+18
16076032,1.63766E+18
16076032,45236599
16076032,3041346372
16076032,1.61034E+18
16076032,3102017010
16076032,9.81297E+17
16076032,1.40644E+18
16076032,1007956272
16076032,1.63868E+18
16076032,1.51945E+18
16076032,1.63799E+18
16076032,1.63282E+18
16076032,1.63854E+18
16076032,1.63868E+18
16076032,1.63867E+18
16076032,50035637
16076032,1.4482E+18
16076032,18685031
16076032,1065359479
16076032,1.58766E+18
16076032,1.43386E+18
16076032,1.47327E+18
16076032,1.63855E+18
16076032,2181186133
16076032,1.63867E+18
16076032,148914659
16076032,1.6384E+18
16076032,1.51869E+18
16076032,296565250
16076032,1.63867E+18
16076032,7.83796E+17
16076032,1.63356E+18
16076032,263344803
16076032,1.63866E+18
16076032,1.55966E+18
16076032,1.63866E+18
16076032,316339089
16076032,1.6292E+18
16076032,1.63866E+18
16076032,1.63866E+18
16076032,1.63815E+18
16076032,1.63139E+18
16076032,1.62478E+18
16076032,1.63865E+18
16076032,7.18672E+17
16076032,1.51289E+18
16076032,9.61506E+17
16076032,1.53146E+18
16076032,1.57881E+18
16076032,159094003
16076032,7.11898E+17
16076032,1.3958E+18
16076032,7.75767E+17
16076032,1.36099E+18
16076032,1.55521E+18
16076032,17992892
16076032,1.58728E+18
16076032,1.51502E+18
16076032,8.63757E+17
16076032,1.59803E+18
16076032,1.5274E+18
16076032,1.63825E+18
16076032,1.63865E+18
16076032,1.6386E+18
16076032,1523711678
16076032,1.59382E+18
16076032,7.54787E+17
16076032,1.51654E+18
16076032,1.62197E+18
16076032,1.63828E+18
16076032,268993616
16076032,1.63864E+18
16076032,1.6381E+18
16076032,1.63864E+18
16076032,1.63864E+18
16076032,1.57802E+18
16076032,1.35912E+18
16076032,1.45772E+18
16076032,1.45937E+18
16076032,2338283687
16076032,1.57227E+18
16076032,1.63863E+18
16076032,1.47641E+18
16076032,1.58581E+18
16076032,1.63863E+18
16076032,1.58256E+18
16076032,509944832
16076032,1.63863E+18
16076032,1.63862E+18
16076032,1.63608E+18
16076032,1.46774E+18
16076032,1.59424E+18
16076032,1.49195E+18
16076032,18463575
16076032,1.15556E+18
16076032,1.48715E+18
16076032,304833870
16076032,1.63863E+18
16076032,1.60055E+18
16076032,1.51974E+18
16076032,1.51466E+18
16076032,1.58863E+18
16076032,1.60137E+18
16076032,1.55881E+18
16076032,7.96556E+17
16076032,1.38737E+18
16076032,1.53683E+18
16076032,1.59883E+18
16076032,1.61033E+18
16076032,1.61003E+18
16076032,191517614
16076032,3277928351
16076032,1.51916E+18
16076032,1.63862E+18
16076032,1.37766E+18
16076032,1.53878E+18
16076032,1.60275E+18
16076032,1.63828E+18
16076032,1.63862E+18
16076032,2935655270
16076032,1.56195E+18
16076032,1.63862E+18
16076032,1.63856E+18
16076032,1.63852E+18
16076032,1.46911E+18
16076032,1.27541E+18
16076032,18123235
16076032,1.63861E+18
16076032,8.16421E+17
16076032,1.63577E+18
16076032,1.58026E+18
16076032,1560778068
16076032,2552935555
16076032,7.60724E+17
16076032,1.52987E+18
16076032,2722518007
16076032,1231113402
16076032,1.6386E+18
16076032,1.44105E+18
16076032,1.42258E+18
16076032,1.63861E+18
16076032,1.58867E+18
16076032,179429718
16076032,1.21027E+18
16076032,1.63861E+18
16076032,1.63861E+18
16076032,22343439
16076032,108294866
16076032,1241352895
16076032,1.61984E+18
16076032,2552366412
16076032,1.59522E+18
16076032,1.49381E+18
16076032,1.51905E+18
16076032,1.63823E+18
16076032,19684250
16076032,1.6386E+18
16076032,1.52804E+18
16076032,269140084
16076032,1.51941E+18
16076032,1.60201E+18
16076032,1.49874E+18
16076032,1.63857E+18
16076032,1.54851E+18
16076032,1.63857E+18
16076032,1.63859E+18
16076032,1.63859E+18
16076032,1.63498E+18
16076032,1.07128E+18
16076032,1.63859E+18
16076032,1.21888E+18
16076032,1.56641E+18
16076032,1.63859E+18
16076032,3151108557
16076032,1.63859E+18
16076032,1.07601E+18
16076032,1.43634E+18
16076032,1.45774E+18
16076032,1.46185E+18
16076032,1.63614E+18
16076032,98949087
16076032,1.63859E+18
16076032,1.63858E+18
16076032,1.63858E+18
16076032,1.63859E+18
16076032,7.01163E+17
16076032,19165417
16076032,1.63326E+18
16076032,1704606852
16076032,1.63829E+18
16076032,2568403160
16076032,1.63858E+18
16076032,1.63588E+18
16076032,1.51972E+18
16076032,1.13109E+18
16076032,1.63858E+18
16076032,26100360
16076032,1.63858E+18
16076032,162616639
16076032,302639430
16076032,494277469
16076032,396201895
16076032,63622279
16076032,1.34811E+18
16076032,18743631
16076032,1274930874
16076032,1.53787E+18
16076032,524270940
16076032,1.63753E+18
16076032,1.47836E+18
16076032,1.56218E+18
16076032,1.63855E+18
16076032,1.40653E+18
16076032,33663233
16076032,8.70659E+17
16076032,1.46885E+18
16076032,1.54739E+18
16076032,1.59515E+18
16076032,1.58613E+18
16076032,1.41054E+18
16076032,1.598E+18
16076032,8.53599E+17
16076032,8.00766E+17
16076032,1.62417E+18
16076032,1.59181E+18
16076032,20895093
16076032,1.63855E+18
16076032,1144298665
16076032,1.63856E+18
16076032,1.26796E+18
16076032,67168367
16076032,1.12835E+18
16076032,1.5191E+18
16076032,1.60033E+18
16076032,1.48259E+18
16076032,1.63856E+18
16076032,4822711486
16076032,1.00583E+18
16076032,9.81269E+17
16076032,160140473
16076032,2604606816
16076032,1.34581E+18
16076032,414230610
16076032,14197636
16076032,1.63855E+18
16076032,1.5694E+18
16076032,1.58928E+18
16076032,156229652
16076032,1.38284E+18
16076032,1.63854E+18
16076032,7.85296E+17
16076032,20584158
16076032,1.39265E+18
16076032,1.58684E+18
16076032,7.36957E+17
16076032,1.63855E+18
16076032,1.57099E+18
16076032,1.52009E+18
16076032,1.62279E+18
16076032,1.63855E+18
16076032,1.636E+18
16076032,1.10779E+18
16076032,1.51869E+18
16076032,1.63855E+18
16076032,847232701
16076032,8.16631E+17
16076032,3396421349
16076032,9.14613E+17
16076032,1.63852E+18
16076032,1.63855E+18
16076032,1.58829E+18
16076032,935443778
16076032,7.88077E+17
16076032,2822994814
16076032,1.586E+18
16076032,1.63854E+18
16076032,1.63816E+18
16076032,274468554
16076032,9.47894E+17
16076032,1.34714E+18
16076032,1.51944E+18
16076032,1.63854E+18
16076032,1.59409E+18
16076032,1.60426E+18
16076032,1.4597E+18
16076032,1.43506E+18
16076032,1.63772E+18
16076032,1.59018E+18
16076032,3994830083
16076032,1.63853E+18
16076032,1.48712E+18
16076032,1.63853E+18
16076032,1.63853E+18
16076032,1.52041E+18
16076032,1.51034E+18
16076032,1.63853E+18
16076032,1.63853E+18
16076032,1.6366E+18
16076032,1.56951E+18
16076032,1.58865E+18
16076032,1.63852E+18
16076032,1836411
16076032,1.62803E+18
16076032,1.63852E+18
16076032,1.48724E+18
16076032,11408312
16076032,1.63181E+18
16076032,1.51048E+18
16076032,1.59186E+18
16076032,1424438736
16076032,1.47565E+18
16076032,1.60526E+18
16076032,2789926290
16076032,1.63746E+18
16076032,1.44329E+18
16076032,1.59381E+18
16076032,485932001
16076032,1.49002E+18
16076032,2356650303
16076032,1.46915E+18
16076032,1.63805E+18
16076032,403987961
16076032,1.6385E+18
16076032,1.6385E+18
16076032,1.4987E+18
16076032,50364271
16076032,261144308
16076032,322833537
16076032,1.63849E+18
16076032,1.63246E+18
16076032,1.5661E+18
16076032,1226575850
16076032,1.16429E+18
16076032,54842480
16076032,1.6376E+18
16076032,1.59764E+18
16076032,1.55924E+18
16076032,1.63794E+18
16076032,1631890962
16076032,1.50243E+18
16076032,1.57148E+18
16076032,1.50703E+18
16076032,1.63823E+18
16076032,17005417
16076032,1.63848E+18
16076032,3831900015
16076032,1.63848E+18
16076032,1.25802E+18
16076032,1.10099E+18
16076032,1.63848E+18
16076032,1.17719E+18
16076032,1.60307E+18
16076032,18195023
16076032,1.53955E+18
16076032,3961640224
16076032,299411669
16076032,1051325257
16076032,1.60302E+18
16076032,1.63847E+18
16076032,1.50948E+18
16076032,8.81758E+17
16076032,2990189831
16076032,1.30044E+18
16076032,2840172063
16076032,3242445839
16076032,1.63838E+18
16076032,1.59747E+18
16076032,16943956
16076032,340480642
16076032,1.49426E+18
16076032,2176423313
16076032,1.57568E+18
16076032,1.62674E+18
16076032,1.58605E+18
16076032,1.63845E+18
16076032,1.63846E+18
16076032,42271019
16076032,387638173
16076032,9.0815E+17
16076032,568288494
16076032,342132604
16076032,1.62668E+18
16076032,1.11307E+18
16076032,1.53381E+18
16076032,1.46994E+18
16076032,431522725
16076032,1.63844E+18
16076032,1.56461E+18
16076032,2654599704
16076032,1.63844E+18
16076032,1.63844E+18
16076032,1.25225E+18
16076032,1.63844E+18
16076032,1.63041E+18
16076032,1.22054E+18
16076032,1.33481E+18
16076032,1.63838E+18
16076032,1.41615E+18
16076032,1.15407E+18
16076032,2894000954
16076032,3284867910
16076032,207603724
16076032,1.60257E+18
16076032,1.60238E+18
16076032,389607631
16076032,1.61162E+18
16076032,1.63843E+18
16076032,1.602E+18
16076032,1.63832E+18
16076032,1.58238E+18
16076032,1.58945E+18
16076032,1.51906E+18
16076032,1.25582E+18
16076032,1.6307E+18
16076032,2785075322
16076032,1.55882E+18
16076032,1.60633E+18
16076032,7.58351E+17
16076032,1.51404E+18
16076032,1.03282E+18
16076032,102285790
16076032,1.50939E+18
16076032,1.63809E+18
16076032,1.43257E+18
16076032,1.6384E+18
16076032,1.63687E+18
16076032,180430553
16076032,1.34483E+18
16076032,1.6292E+18
16076032,1.6384E+18
16076032,3079026840
16076032,1.40938E+18
16076032,1.58254E+18
16076032,1.63839E+18
16076032,1.6384E+18
16076032,1.6375E+18
16076032,1.63839E+18
16076032,9.27644E+17
16076032,1.13504E+18
16076032,8.05914E+17
16076032,1.37508E+18
16076032,1.63066E+18
16076032,1.58992E+18
16076032,3322492045
16076032,1.54082E+18
16076032,126362151
16076032,1.40172E+18
16076032,1.63838E+18
16076032,1.51229E+18
16076032,1.61354E+18
16076032,1.63838E+18
16076032,1.63736E+18
16076032,1.63507E+18
16076032,1.56463E+18
16076032,1.61395E+18
16076032,1.63407E+18
16076032,1.63641E+18
16076032,1.48837E+18
16076032,1.58915E+18
16076032,129998139
16076032,1.56375E+18
16076032,95425642
16076032,1.25126E+18
16076032,1.48568E+18
16076032,9.4202E+17
16076032,1.61412E+18
16076032,84673023
16076032,1.63781E+18
16076032,1.36504E+18
16076032,1317485804
16076032,54069961
16076032,122787489
16076032,9.54009E+17
16076032,1.63793E+18
16076032,1.22366E+18
16076032,586780130
16076032,1.63802E+18
16076032,1.63836E+18
16076032,1.45662E+18
16076032,1.58585E+18
16076032,1.51894E+18
16076032,1.63837E+18
16076032,1.22184E+18
16076032,1.63696E+18
16076032,1.38855E+18
16076032,1.59047E+18
16076032,1.48396E+18
16076032,1166243634
16076032,1.18002E+18
16076032,1.63834E+18
16076032,1.63072E+18
16076032,1.49397E+18
16076032,151615545
16076032,1.34257E+18
16076032,1.50385E+18
16076032,1.5126E+18
16076032,836475751
16076032,1.63836E+18
16076032,1.63836E+18
16076032,2264225791
16076032,1.57739E+18
16076032,1.60247E+18
16076032,171755229
16076032,2451840888
16076032,1.63803E+18
16076032,1.62788E+18
16076032,1.61359E+18
16076032,1.42765E+18
16076032,1.49921E+18
16076032,1.60477E+18
16076032,1.63821E+18
16076032,1.63835E+18
16076032,1.63835E+18
16076032,1.54401E+18
16076032,1.63834E+18
16076032,1.63835E+18
16076032,1.62788E+18
16076032,2990576095
16076032,1.58672E+18
16076032,1.63834E+18
16076032,1.59587E+18
16076032,1.19231E+18
16076032,238217077
16076032,1.52091E+18
16076032,1.63E+18
16076032,9.70406E+17
16076032,1.49159E+18
16076032,1.63834E+18
16076032,1.63834E+18
16076032,1.63834E+18
16076032,1.63834E+18
16076032,1.63546E+18
16076032,1.63546E+18
16076032,1.58895E+18
16076032,57725956
16076032,1721265715
16076032,1.63834E+18
16076032,1.63833E+18
16076032,262897175
16076032,1.58613E+18
16076032,1.5135E+18
16076032,1.63833E+18
16076032,2453298955
16076032,1.59854E+18
16076032,1.54683E+18
16076032,1.63833E+18
16076032,8.54418E+17
16076032,1.47662E+18
16076032,1.52159E+18
16076032,1.63051E+18
16076032,1.58979E+18
16076032,4897820903
16076032,1.55224E+18
16076032,1.59446E+18
16076032,1.37577E+18
16076032,9.32401E+17
16076032,21441652
16076032,1.63833E+18
16076032,3373463053
16076032,1.62186E+18
16076032,4829805827
16076032,1.59908E+18
16076032,1.62388E+18
16076032,1.20125E+18
16076032,1.51897E+18
16076032,1.63832E+18
16076032,1.63832E+18
16076032,9.93973E+17
16076032,49817512
16076032,7.19214E+17
16076032,1.63831E+18
16076032,1.56179E+18
16076032,1.63832E+18
16076032,1.63832E+18
16076032,1.19575E+18
16076032,1.44712E+18
16076032,1.63784E+18
16076032,1.61862E+18
16076032,203331235
16076032,1.4769E+18
16076032,208025889
16076032,1.61854E+18
16076032,421328060
16076032,1.63832E+18
16076032,1.59773E+18
16076032,274811878
16076032,1.6383E+18
16076032,1.51711E+18
16076032,70499235
16076032,376229552
16076032,1.51982E+18
16076032,1.59621E+18
16076032,1.63357E+18
16076032,1.62674E+18
16076032,1.4468E+18
16076032,1.6383E+18
16076032,310431464
16076032,1.63831E+18
16076032,253320513
16076032,1.57525E+18
16076032,1967748398
16076032,1.45343E+18
16076032,1.6383E+18
16076032,1668304590
16076032,4112154268
16076032,22501421
16076032,1.58687E+18
16076032,1.12854E+18
16076032,1.41106E+18
16076032,1.5307E+18
16076032,1598536820
16076032,7.89198E+17
16076032,1.6329E+18
16076032,1.23661E+18
16076032,3091885551
16076032,1.6383E+18
16076032,1.63829E+18
16076032,1.63698E+18
16076032,1.586E+18
16076032,1.63829E+18
16076032,1.62927E+18
16076032,1.58668E+18
16076032,1.63829E+18
16076032,2657894833
16076032,2895173319
16076032,1.53163E+18
16076032,1.63783E+18
16076032,1.30148E+18
16076032,1.63829E+18
16076032,1.40847E+18
16076032,1.63829E+18
16076032,1321225086
16076032,1.59206E+18
16076032,904837044
16076032,1.43175E+18
16076032,1.35451E+18
16076032,379139927
16076032,1.46948E+18
16076032,1.35344E+18
16076032,1.63786E+18
16076032,1.60422E+18
16076032,1401989294
16076032,51571132
16076032,1.60263E+18
16076032,1.60089E+18
16076032,1.63828E+18
16076032,1.59199E+18
16076032,48455073
16076032,1.63828E+18
16076032,1.49548E+18
16076032,1.63828E+18
16076032,267045103
16076032,4873960652
16076032,1.25443E+18
16076032,1.58395E+18
16076032,49866675
16076032,454095498
16076032,1.62198E+18
16076032,487868042
16076032,168509816
16076032,1.51867E+18
16076032,1.51193E+18
16076032,1.63688E+18
16076032,1.59149E+18
16076032,1.5187E+18
16076032,2295513060
16076032,1.63827E+18
16076032,334047287
16076032,1.60179E+18
16076032,486446981
16076032,8443882
16076032,1.48721E+18
16076032,1.05042E+18
16076032,1.58936E+18
16076032,1.37265E+18
16076032,1.63825E+18
16076032,1.57452E+18
16076032,1.63826E+18
16076032,1.03191E+18
16076032,1.63387E+18
16076032,30953058
16076032,1024601
16076032,1.01535E+18
16076032,1.63827E+18
16076032,1.63681E+18
16076032,1.63535E+18
16076032,31499221
16076032,1.63827E+18
16076032,1.59255E+18
16076032,2802424239
16076032,1.63814E+18
16076032,1.46242E+18
16076032,1.63826E+18
16076032,39228114
16076032,371998008
16076032,1.55136E+18
16076032,18236278
16076032,1.63768E+18
16076032,1.59297E+18
16076032,1.63826E+18
16076032,1.59274E+18
16076032,1.57952E+18
16076032,174383550
16076032,4694552724
16076032,2892130779
16076032,17878026
16076032,1.63826E+18
16076032,1.63825E+18
16076032,1.59886E+18
16076032,1.42694E+18
16076032,540157664
16076032,1.47168E+18
16076032,1.63661E+18
16076032,1.63824E+18
16076032,1.60227E+18
16076032,1.54139E+18
16076032,1.28358E+18
16076032,1.63096E+18
16076032,59486472
16076032,134973093
16076032,126951437
16076032,1.62841E+18
16076032,1.41159E+18
16076032,1.58537E+18
16076032,1.59777E+18
16076032,6217932
16076032,1.63824E+18
16076032,1.56012E+18
16076032,1.55639E+18
16076032,1.63346E+18
16076032,1.5954E+18
16076032,1.36329E+18
16076032,8.02681E+17
16076032,1.63824E+18
16076032,1450678646
16076032,1.63582E+18
16076032,1.62714E+18
16076032,1.60087E+18
16076032,145371628
16076032,1.54264E+18
16076032,1.51933E+18
16076032,1.45625E+18
16076032,2920449376
16076032,163347229
16076032,1.21972E+18
16076032,1.59758E+18
16076032,19502266
16076032,1.63824E+18
16076032,1.58751E+18
16076032,203775605
16076032,1.22426E+18
16076032,1.06487E+18
16076032,1.51359E+18
16076032,1.32458E+18
16076032,1.22759E+18
16076032,1.47874E+18
16076032,145282858
16076032,1.63823E+18
16076032,1.63772E+18
16076032,1.421E+18
16076032,1.37839E+18
16076032,1.63823E+18
16076032,1.60193E+18
16076032,1.63823E+18
16076032,1.63822E+18
16076032,1.06211E+18
16076032,1.63823E+18
16076032,8.89522E+17
16076032,1.51028E+18
16076032,1.61137E+18
16076032,1.6381E+18
16076032,1.63822E+18
16076032,81214225
16076032,1240198938
16076032,1.5803E+18
16076032,1.58597E+18
16076032,1.63613E+18
16076032,123429134
16076032,1.63822E+18
16076032,9.35333E+17
16076032,1.14071E+18
16076032,1.63822E+18
16076032,1.60009E+18
16076032,1.63822E+18
16076032,8.9961E+17
16076032,1.58658E+18
16076032,31651537
16076032,2257884211
16076032,1.49164E+18
16076032,1.40873E+18
16076032,3111210287
16076032,585560974
16076032,1.59412E+18
16076032,336363614
16076032,5612132
16076032,1.4856E+18
16076032,1.31501E+18
16076032,1.63821E+18
16076032,1.62475E+18
16076032,1.63574E+18
16076032,1.63821E+18
16076032,1.63821E+18
16076032,9.94171E+17
16076032,1.63821E+18
16076032,75433065
16076032,1.63821E+18
16076032,1.63821E+18
16076032,95520873
16076032,1.61002E+18
16076032,1.61968E+18
16076032,16584904
16076032,335079068
16076032,1.21489E+18
16076032,391496417
16076032,1.63786E+18
16076032,1.63821E+18
16076032,1.6382E+18
16076032,440302214
16076032,1683184650
16076032,1.16552E+18
16076032,844372938
16076032,1.601E+18
16076032,372429966
16076032,1.6373E+18
16076032,1.63547E+18
16076032,1.56368E+18
16076032,1.04491E+18
16076032,2976836088
16076032,89032340
16076032,1.46152E+18
16076032,1.61337E+18
16076032,1.56586E+18
16076032,1.6382E+18
16076032,9.98208E+17
16076032,9.19727E+17
16076032,1.6382E+18
16076032,1.6382E+18
16076032,1.63609E+18
16076032,1.30947E+18
16076032,1.59759E+18
16076032,23905690
16076032,1.63819E+18
16076032,1.6379E+18
16076032,253617436
16076032,1.58646E+18
16076032,385893727
16076032,1.63819E+18
16076032,98616362
16076032,1.51986E+18
16076032,9.92394E+17
16076032,874214666
16076032,1.1522E+18
16076032,1.53638E+18
16076032,1.52007E+18
16076032,3255126036
16076032,1.59507E+18
16076032,1.58751E+18
16076032,1.55739E+18
16076032,1.50132E+18
16076032,1.61277E+18
16076032,1.51648E+18
16076032,1.63819E+18
16076032,1.63796E+18
16076032,1.61803E+18
16076032,4881174371
16076032,1.4926E+18
16076032,1.5622E+18
16076032,7.24782E+17
16076032,1.34686E+18
16076032,2550616416
16076032,1.41323E+18
16076032,1.46357E+18
16076032,1.60836E+18
16076032,1.46063E+18
16076032,1.37511E+18
16076032,2210164601
16076032,1.50957E+18
16076032,1.63818E+18
16076032,1.63818E+18
16076032,1.63208E+18
16076032,1.4871E+18
16076032,1.62384E+18
16076032,1.62826E+18
16076032,1.42042E+18
16076032,256674683
16076032,4911304980
16076032,1.45314E+18
16076032,1.09559E+18
16076032,1.60095E+18
16076032,1.63818E+18
16076032,1.51875E+18
16076032,836613756
16076032,1.51982E+18
16076032,203694689
16076032,1.63817E+18
16076032,1.43638E+18
16076032,1.61141E+18
16076032,1.32517E+18
16076032,1.53721E+18
16076032,1635916590
16076032,549786499
16076032,316295757
16076032,1.30124E+18
16076032,3840246434
16076032,4185167667
16076032,1.63041E+18
16076032,761622512
16076032,1.586E+18
16076032,1.43865E+18
16076032,1.63817E+18
16076032,1.5193E+18
16076032,1.30336E+18
16076032,1.5067E+18
16076032,1.57149E+18
16076032,1.62737E+18
16076032,1.63816E+18
16076032,1.63581E+18
16076032,1.51892E+18
16076032,1.54816E+18
16076032,1.63816E+18
16076032,248977513
16076032,1.63816E+18
16076032,1.27159E+18
16076032,1.36548E+18
16076032,185354092
16076032,1.57482E+18
16076032,1483378819
16076032,7.0767E+17
16076032,8.85516E+17
16076032,1.5947E+18
16076032,8.14164E+17
16076032,1.59765E+18
16076032,301803224
16076032,247650236
16076032,1.63816E+18
16076032,1.19414E+18
16076032,1.63706E+18
16076032,8.92493E+17
16076032,1.32522E+18
16076032,100397271
16076032,1.42816E+18
16076032,44384359
16076032,1.57766E+18
16076032,1.61115E+18
16076032,1.50839E+18
16076032,359826261
16076032,579258447
16076032,1.52054E+18
16076032,1.61974E+18
16076032,37673665
16076032,1.4278E+18
16076032,48995785
16076032,2302137854
16076032,9.54138E+17
16076032,1.4948E+18
16076032,1.63815E+18
16076032,1.63444E+18
16076032,314646753
16076032,1.63784E+18
16076032,1.4284E+18
16076032,1.63815E+18
16076032,360205013
16076032,283056598
16076032,1.13682E+18
16076032,321007574
16076032,1.63814E+18
16076032,1.58601E+18
16076032,2351830471
16076032,1332768314
16076032,1494655009
16076032,1.51926E+18
16076032,1.38539E+18
16076032,24368338
16076032,1.38304E+18
16076032,1.59818E+18
16076032,1.52915E+18
16076032,8.29891E+17
16076032,9.21359E+17
16076032,163965318
16076032,2982540059
16076032,1.63802E+18
16076032,1.57886E+18
16076032,27314539
16076032,1.63814E+18
16076032,1.46939E+18
16076032,7.1614E+17
16076032,1.63807E+18
16076032,1.63343E+18
16076032,158470250
16076032,1.59074E+18
16076032,1.63814E+18
16076032,1.51914E+18
16076032,1.52078E+18
16076032,1.49424E+18
16076032,627992123
16076032,1.61864E+18
16076032,1.45297E+18
16076032,364485312
16076032,163220372
16076032,1.63813E+18
16076032,7.53736E+17
16076032,1.44472E+18
16076032,600577146
16076032,1.6245E+18
16076032,1.14448E+18
16076032,1.63813E+18
16076032,1.55825E+18
16076032,2360793699
16076032,1.63812E+18
16076032,222752945
16076032,1.06012E+18
16076032,79570535
16076032,1.08644E+18
16076032,1.3104E+18
16076032,9.68887E+17
16076032,1.13447E+18
16076032,1.63809E+18
16076032,1.63812E+18
16076032,1.44899E+18
16076032,1.23447E+18
16076032,1603934161
16076032,41843185
16076032,1.59442E+18
16076032,7.36469E+17
